fiscal_year,source_file,source_column,canonical_column,disposition
2024,h2b_2024.xlsx,NAICS_CODE,naics_id,mapped
2024,h2b_2024.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2024,h2b_2024.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2024,h2b_2024.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2024,h2b_2024.xlsx,,prevailing_wage,absent this year
2024,h2b_2024.xlsx,1st_PWD_CASE_NUMBER,prevailing_wage_tracking_number,mapped
2024,h2b_2024.xlsx,,prevailing_wage_unit_of_pay,absent this year
2024,h2b_2024.xlsx,RECEIVED_DATE,received_date,mapped
2024,h2b_2024.xlsx,REQUESTED_BEGIN_DATE,requested_begin_date,mapped
2024,h2b_2024.xlsx,REQUESTED_END_DATE,requested_end_date,mapped
2024,h2b_2024.xlsx,SOC_CODE,soc_id,mapped
2024,h2b_2024.xlsx,SOC_TITLE,soc_title,mapped
2024,h2b_2024.xlsx,SWA_STATE,swa_state,mapped
2024,h2b_2024.xlsx,TYPE_OF_EMPLOYER,type_of_employer,mapped
2024,h2b_2024.xlsx,,visa_class,absent this year
2024,h2b_2024.xlsx,BASIC_WAGE_RATE_FROM,wage_offered_from,mapped
2024,h2b_2024.xlsx,BASIC_WAGE_RATE_TO,wage_offered_to,mapped
2024,h2b_2024.xlsx,PER,wage_unit_of_pay,mapped
2024,h2b_2024.xlsx,WORK_EXPERIENCE_MONTHS,work_experience_months,mapped
2024,h2b_2024.xlsx,TOTAL_WORKERS_CERTIFIED,workers_certified,mapped
2024,h2b_2024.xlsx,TOTAL_WORKERS_REQUESTED,workers_requested,mapped
2024,h2b_2024.xlsx,WORKSITE_ADDRESS1,worksite_address,mapped
2024,h2b_2024.xlsx,WORKSITE_CITY,worksite_city,mapped
2024,h2b_2024.xlsx,WORKSITE_COUNTY,worksite_county,mapped
2024,h2b_2024.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2024,h2b_2024.xlsx,WORKSITE_STATE,worksite_state,mapped
2024,h2b_2024.xlsx,2nd_PWD_CASE_NUMBER,,dropped: additional prevailing-wage determination
2024,h2b_2024.xlsx,3rd_PWD_CASE_NUMBER,,dropped: additional prevailing-wage determination
2024,h2b_2024.xlsx,ADDITIONAL_WAGE_CONDITIONS,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,AGENT_AGREEMENT_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,AGENT_MSPA_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,AGREEMENTS_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,APPENDIX_A_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,APPENDIX_C_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,APPENDIX_D_COMPLETED,,dropped: form attachment flag
2024,h2b_2024.xlsx,ATTORNEY_AGENT_ADDRESS1,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_ADDRESS2,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_CITY,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_COUNTRY,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_EMAIL_ADDRESS,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_FIRST_NAME,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_LAST_NAME,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_MIDDLE_NAME,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_PHONE,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_PHONE_EXT,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_POSTAL_CODE,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_PROVINCE,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,ATTORNEY_AGENT_STATE,,dropped: attorney/agent personal details
2024,h2b_2024.xlsx,BOARD_LODGING_OTHER_FACILITIES,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,CAP_EXEMPT_WORKERS,,dropped: H-2B cap breakdown
2024,h2b_2024.xlsx,CAP_SUBJECT_WORKERS,,dropped: H-2B cap breakdown
2024,h2b_2024.xlsx,DAILY_TRANSPORTATION,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,DEDUCTIONS_FROM_PAY,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,EMAIL_TO_APPLY,,dropped: job application contact
2024,h2b_2024.xlsx,EMERGENCY_FILING_PWD_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2024,h2b_2024.xlsx,EMPLOYER_APPENDIX_B_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,EMPLOYER_FEIN,,dropped: phone / employer identifier
2024,h2b_2024.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2024,h2b_2024.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2024,h2b_2024.xlsx,EMPLOYER_POC_ADDRESS1,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_ADDRESS2,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_CITY,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_COUNTRY,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_EMAIL,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_FIRST_NAME,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_JOB_TITLE,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_LAST_NAME,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_MIDDLE_NAME,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_PHONE,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_PHONE_EXT,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_POSTAL_CODE,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_PROVINCE,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_POC_STATE,,dropped: employer point-of-contact personal details
2024,h2b_2024.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2024,h2b_2024.xlsx,EMP_CLIENT_APPENDIX_B_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,EMP_MSPA_ATTACHED,,dropped: form attachment flag
2024,h2b_2024.xlsx,EMP_PROVIDED_TOOLS_EQUIPMENT,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,FOREIGN_LABOR_RECRUITER,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,FRIDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,HOURLY_SCHEDULE_BEGIN,,dropped: hourly work schedule
2024,h2b_2024.xlsx,HOURLY_SCHEDULE_END,,dropped: hourly work schedule
2024,h2b_2024.xlsx,JOB_CONTRACT_EXISTS,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,JOB_ORDER_TO_SWA,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,MONDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,NAME_OF_HIGHEST_STATE_COURT,,dropped: attorney bar detail
2024,h2b_2024.xlsx,ON_THE_JOB_TRAINING_AVAILABLE,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2024,h2b_2024.xlsx,OVERTIME_AVAILABLE,,dropped: H-2 contract / attestation detail
2024,h2b_2024.xlsx,PHONE_TO_APPLY,,dropped: job application contact
2024,h2b_2024.xlsx,PREPARER_BUSINESS_NAME,,dropped: form preparer personal details
2024,h2b_2024.xlsx,PREPARER_EMAIL,,dropped: form preparer personal details
2024,h2b_2024.xlsx,PREPARER_FIRST_NAME,,dropped: form preparer personal details
2024,h2b_2024.xlsx,PREPARER_LAST_NAME,,dropped: form preparer personal details
2024,h2b_2024.xlsx,PREPARER_MIDDLE_INITIAL,,dropped: form preparer personal details
2024,h2b_2024.xlsx,SATURDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,SPECIAL_REQUIREMENTS,,dropped: H-2 job-condition detail
2024,h2b_2024.xlsx,STATE_OF_HIGHEST_COURT,,dropped: attorney bar detail
2024,h2b_2024.xlsx,SUNDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2024,h2b_2024.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2024,h2b_2024.xlsx,THURSDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,TRAINING_MONTHS,,dropped: H-2 job-condition detail
2024,h2b_2024.xlsx,TUESDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,WEBSITE_TO_APPLY,,dropped: job application contact
2024,h2b_2024.xlsx,WEDNESDAY_HOURS,,dropped: per-weekday hour schedule
2024,h2b_2024.xlsx,WORKSITE_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2025,h2b_2025.xlsx,TYPE_OF_REPRESENTATION,agent_representing_employer,mapped
2025,h2b_2025.xlsx,ANTICIPATED_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2025,h2b_2025.xlsx,,application_type,absent this year
2025,h2b_2025.xlsx,LAWFIRM_NAME_BUSINESS_NAME,attorney_law_firm_name,mapped
2025,h2b_2025.xlsx,CAP_EXEMPT,cap_exempt,mapped
2025,h2b_2025.xlsx,CASE_NUMBER,case_number,mapped
2025,h2b_2025.xlsx,CASE_STATUS,case_status,mapped
2025,h2b_2025.xlsx,,certification_begin_date,absent this year
2025,h2b_2025.xlsx,,certification_end_date,absent this year
2025,h2b_2025.xlsx,DECISION_DATE,decision_date,mapped
2025,h2b_2025.xlsx,EDUCATION_LEVEL,education_level,mapped
2025,h2b_2025.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2025,h2b_2025.xlsx,EMPLOYER_CITY,employer_city,mapped
2025,h2b_2025.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2025,h2b_2025.xlsx,EMPLOYER_NAME,employer_name,mapped
2025,h2b_2025.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2025,h2b_2025.xlsx,EMPLOYER_STATE,employer_state,mapped
2025,h2b_2025.xlsx,TRADE_NAME_DBA,employer_trade_name,mapped
2025,h2b_2025.xlsx,EMPLOYMENT_BEGIN_DATE,employment_begin_date,mapped
2025,h2b_2025.xlsx,EMPLOYMENT_END_DATE,employment_end_date,mapped
2025,h2b_2025.xlsx,,full_time_position,absent this year
2025,h2b_2025.xlsx,,job_order_number,absent this year
2025,h2b_2025.xlsx,JOB_ORDER_SUBMIT_DATE,job_order_submit_date,mapped
2025,h2b_2025.xlsx,JOB_TITLE,job_title,mapped
2025,h2b_2025.xlsx,MSA_NAME_OES_AREA_TITLE,msa_name,mapped
2025,h2b_2025.xlsx,NAICS_CODE,naics_id,mapped
2025,h2b_2025.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2025,h2b_2025.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2025,h2b_2025.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2025,h2b_2025.xlsx,,prevailing_wage,absent this year
2025,h2b_2025.xlsx,1st_PWD_CASE_NUMBER,prevailing_wage_tracking_number,mapped
2025,h2b_2025.xlsx,,prevailing_wage_unit_of_pay,absent this year
2025,h2b_2025.xlsx,RECEIVED_DATE,received_date,mapped
2025,h2b_2025.xlsx,REQUESTED_BEGIN_DATE,requested_begin_date,mapped
2025,h2b_2025.xlsx,REQUESTED_END_DATE,requested_end_date,mapped
2025,h2b_2025.xlsx,SOC_CODE,soc_id,mapped
2025,h2b_2025.xlsx,SOC_TITLE,soc_title,mapped
2025,h2b_2025.xlsx,SWA_STATE,swa_state,mapped
2025,h2b_2025.xlsx,TYPE_OF_EMPLOYER,type_of_employer,mapped
2025,h2b_2025.xlsx,,visa_class,absent this year
2025,h2b_2025.xlsx,BASIC_WAGE_RATE_FROM,wage_offered_from,mapped
2025,h2b_2025.xlsx,BASIC_WAGE_RATE_TO,wage_offered_to,mapped
2025,h2b_2025.xlsx,PER,wage_unit_of_pay,mapped
2025,h2b_2025.xlsx,WORK_EXPERIENCE_MONTHS,work_experience_months,mapped
2025,h2b_2025.xlsx,TOTAL_WORKERS_CERTIFIED,workers_certified,mapped
2025,h2b_2025.xlsx,TOTAL_WORKERS_REQUESTED,workers_requested,mapped
2025,h2b_2025.xlsx,WORKSITE_ADDRESS1,worksite_address,mapped
2025,h2b_2025.xlsx,WORKSITE_CITY,worksite_city,mapped
2025,h2b_2025.xlsx,WORKSITE_COUNTY,worksite_county,mapped
2025,h2b_2025.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2025,h2b_2025.xlsx,WORKSITE_STATE,worksite_state,mapped
2025,h2b_2025.xlsx,2nd_PWD_CASE_NUMBER,,dropped: additional prevailing-wage determination
2025,h2b_2025.xlsx,3rd_PWD_CASE_NUMBER,,dropped: additional prevailing-wage determination
2025,h2b_2025.xlsx,ADDITIONAL_WAGE_CONDITIONS,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,AGENT_AGREEMENT_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,AGENT_MSPA_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,AGREEMENTS_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,APPENDIX_A_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,APPENDIX_C_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,APPENDIX_D_COMPLETED,,dropped: form attachment flag
2025,h2b_2025.xlsx,ATTORNEY_AGENT_ADDRESS1,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_ADDRESS2,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_CITY,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_COUNTRY,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_EMAIL_ADDRESS,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_FIRST_NAME,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_LAST_NAME,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_MIDDLE_NAME,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_PHONE,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_PHONE_EXT,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_POSTAL_CODE,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_PROVINCE,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,ATTORNEY_AGENT_STATE,,dropped: attorney/agent personal details
2025,h2b_2025.xlsx,BOARD_LODGING_OTHER_FACILITIES,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,CAP_EXEMPT_WORKERS,,dropped: H-2B cap breakdown
2025,h2b_2025.xlsx,CAP_SUBJECT_WORKERS,,dropped: H-2B cap breakdown
2025,h2b_2025.xlsx,DAILY_TRANSPORTATION,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,DEDUCTIONS_FROM_PAY,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,EMAIL_TO_APPLY,,dropped: job application contact
2025,h2b_2025.xlsx,EMERGENCY_FILING_PWD_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2025,h2b_2025.xlsx,EMPLOYER_APPENDIX_B_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,EMPLOYER_FEIN,,dropped: phone / employer identifier
2025,h2b_2025.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2025,h2b_2025.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2025,h2b_2025.xlsx,EMPLOYER_POC_ADDRESS1,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_ADDRESS2,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_CITY,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_COUNTRY,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_EMAIL,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_FIRST_NAME,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_JOB_TITLE,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_LAST_NAME,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_MIDDLE_NAME,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_PHONE,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_PHONE_EXT,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_POSTAL_CODE,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_PROVINCE,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_POC_STATE,,dropped: employer point-of-contact personal details
2025,h2b_2025.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2025,h2b_2025.xlsx,EMP_CLIENT_APPENDIX_B_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,EMP_MSPA_ATTACHED,,dropped: form attachment flag
2025,h2b_2025.xlsx,EMP_PROVIDED_TOOLS_EQUIPMENT,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,FOREIGN_LABOR_RECRUITER,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,FRIDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,HOURLY_SCHEDULE_BEGIN,,dropped: hourly work schedule
2025,h2b_2025.xlsx,HOURLY_SCHEDULE_END,,dropped: hourly work schedule
2025,h2b_2025.xlsx,JOB_CONTRACT_EXISTS,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,JOB_ORDER_TO_SWA,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,LAWFIRM_BUSINESS_FEIN,,dropped: phone / employer identifier
2025,h2b_2025.xlsx,MONDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,NAME_OF_HIGHEST_STATE_COURT,,dropped: attorney bar detail
2025,h2b_2025.xlsx,ON_THE_JOB_TRAINING_AVAILABLE,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2025,h2b_2025.xlsx,OVERTIME_AVAILABLE,,dropped: H-2 contract / attestation detail
2025,h2b_2025.xlsx,PHONE_TO_APPLY,,dropped: job application contact
2025,h2b_2025.xlsx,PREPARER_BUSINESS_NAME,,dropped: form preparer personal details
2025,h2b_2025.xlsx,PREPARER_EMAIL,,dropped: form preparer personal details
2025,h2b_2025.xlsx,PREPARER_FEIN,,dropped: form preparer personal details
2025,h2b_2025.xlsx,PREPARER_FIRST_NAME,,dropped: form preparer personal details
2025,h2b_2025.xlsx,PREPARER_LAST_NAME,,dropped: form preparer personal details
2025,h2b_2025.xlsx,PREPARER_MIDDLE_INITIAL,,dropped: form preparer personal details
2025,h2b_2025.xlsx,SATURDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,SPECIAL_REQUIREMENTS,,dropped: H-2 job-condition detail
2025,h2b_2025.xlsx,STATE_OF_HIGHEST_COURT,,dropped: attorney bar detail
2025,h2b_2025.xlsx,SUNDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2025,h2b_2025.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2025,h2b_2025.xlsx,THURSDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,TRAINING_MONTHS,,dropped: H-2 job-condition detail
2025,h2b_2025.xlsx,TUESDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,WEBSITE_TO_APPLY,,dropped: job application contact
2025,h2b_2025.xlsx,WEDNESDAY_HOURS,,dropped: per-weekday hour schedule
2025,h2b_2025.xlsx,WORKSITE_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2026,h2b_2026.xlsx,TYPE_OF_REPRESENTATION,agent_representing_employer,mapped
2026,h2b_2026.xlsx,ANTICIPATED_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2026,h2b_2026.xlsx,,application_type,absent this year
2026,h2b_2026.xlsx,LAWFIRM_NAME_BUSINESS_NAME,attorney_law_firm_name,mapped
2026,h2b_2026.xlsx,,cap_exempt,absent this year
2026,h2b_2026.xlsx,CASE_NUMBER,case_number,mapped
2026,h2b_2026.xlsx,CASE_STATUS,case_status,mapped
2026,h2b_2026.xlsx,,certification_begin_date,absent this year
2026,h2b_2026.xlsx,,certification_end_date,absent this year
2026,h2b_2026.xlsx,DECISION_DATE,decision_date,mapped
2026,h2b_2026.xlsx,EDUCATION_LEVEL,education_level,mapped
2026,h2b_2026.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2026,h2b_2026.xlsx,EMPLOYER_CITY,employer_city,mapped
2026,h2b_2026.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2026,h2b_2026.xlsx,EMPLOYER_NAME,employer_name,mapped
2026,h2b_2026.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2026,h2b_2026.xlsx,EMPLOYER_STATE,employer_state,mapped
2026,h2b_2026.xlsx,TRADE_NAME_DBA,employer_trade_name,mapped
2026,h2b_2026.xlsx,EMPLOYMENT_BEGIN_DATE,employment_begin_date,mapped
2026,h2b_2026.xlsx,EMPLOYMENT_END_DATE,employment_end_date,mapped
2026,h2b_2026.xlsx,,full_time_position,absent this year
2026,h2b_2026.xlsx,,job_order_number,absent this year
2026,h2b_2026.xlsx,JOB_ORDER_SUBMIT_DATE,job_order_submit_date,mapped
2026,h2b_2026.xlsx,JOB_TITLE,job_title,mapped
2026,h2b_2026.xlsx,MSA_NAME_OES_AREA_TITLE,msa_name,mapped
2026,h2b_2026.xlsx,NAICS_CODE,naics_id,mapped
2026,h2b_2026.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2026,h2b_2026.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2026,h2b_2026.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2026,h2b_2026.xlsx,,prevailing_wage,absent this year
2026,h2b_2026.xlsx,1st_PWD_CASE_NUMBER,prevailing_wage_tracking_number,mapped
2026,h2b_2026.xlsx,,prevailing_wage_unit_of_pay,absent this year
2026,h2b_2026.xlsx,RECEIVED_DATE,received_date,mapped
2026,h2b_2026.xlsx,REQUESTED_BEGIN_DATE,requested_begin_date,mapped
2026,h2b_2026.xlsx,REQUESTED_END_DATE,requested_end_date,mapped
2026,h2b_2026.xlsx,SOC_CODE,soc_id,mapped
2026,h2b_2026.xlsx,SOC_TITLE,soc_title,mapped
2026,h2b_2026.xlsx,SWA_STATE,swa_state,mapped
2026,h2b_2026.xlsx,TYPE_OF_EMPLOYER,type_of_employer,mapped
2026,h2b_2026.xlsx,,visa_class,absent this year
2026,h2b_2026.xlsx,BASIC_WAGE_RATE_FROM,wage_offered_from,mapped
2026,h2b_2026.xlsx,BASIC_WAGE_RATE_TO,wage_offered_to,mapped
2026,h2b_2026.xlsx,PER,wage_unit_of_pay,mapped
2026,h2b_2026.xlsx,WORK_EXPERIENCE_MONTHS,work_experience_months,mapped
2026,h2b_2026.xlsx,TOTAL_WORKERS_CERTIFIED,workers_certified,mapped
2026,h2b_2026.xlsx,TOTAL_WORKERS_REQUESTED,workers_requested,mapped
2026,h2b_2026.xlsx,WORKSITE_ADDRESS1,worksite_address,mapped
2026,h2b_2026.xlsx,WORKSITE_CITY,worksite_city,mapped
2026,h2b_2026.xlsx,WORKSITE_COUNTY,worksite_county,mapped
2026,h2b_2026.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2026,h2b_2026.xlsx,WORKSITE_STATE,worksite_state,mapped
2026,h2b_2026.xlsx,2nd_PWD_CASE_NUMBER,,dropped: additional prevailing-wage determination
2026,h2b_2026.xlsx,3rd_PWD_CASE_NUMBER,,dropped: additional prevailing-wage determination
2026,h2b_2026.xlsx,ADDITIONAL_WAGE_CONDITIONS,,dropped: H-2 contract / attestation detail
2026,h2b_2026.xlsx,AGENT_AGREEMENT_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,AGENT_MSPA_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,AGREEMENTS_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,APPENDIX_A_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,APPENDIX_C_ATTACHED,,dropped: form attachment flag
2026,h2b_2026.xlsx,APPENDIX_D_COMPLETED,,dropped: form attachment flag
2026,h2b_2026.xlsx,ATTORNEY_AGENT_ADDRESS1,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_ADDRESS2,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_CITY,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_COUNTRY,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_EMAIL_ADDRESS,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_FIRST_NAME,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_LAST_NAME,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_MIDDLE_NAME,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_PHONE,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_PHONE_EXT,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_POSTAL_CODE,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_PROVINCE,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,ATTORNEY_AGENT_STATE,,dropped: attorney/agent personal details
2026,h2b_2026.xlsx,BOARD_LODGING_OTHER_FACILITIES,,dropped: H-2 contract / attestation detail
